"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1915-08","1.26",",,,r","59.8",",r","65.6",",,,r","53.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1915-09","2.97",",,,r","51.2",",r","56.1",",,,r","46.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1915-10","1.24",",,,r","37.7",",r","41.7",",,,r","33.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1915-11","1.70",",,,r","27.1",",r","30.9",",,,r","23.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1915-12","1.84",",,,r","8.7",",r","14.8",",,,r","2.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-01","1.17",",,,r","23.1",",r","27.7",",,,r","18.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-02","1.20",",,,r","24.7",",r","28.4",",,,r","20.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-03","1.12",",,,r","23.9",",r","29.3",",,,r","18.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-04","0.35",",,,r","39.4",",r","46.2",",,,r","32.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-05","3.46",",,,r","46.6",",r","54.3",",,,r","38.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-06","4.74",",,,r","57.7",",r","65.8",",,,r","49.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-07","1.77",",,,r","66.8",",r","73.7",",,,r","60.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-08","6.06",",,,r","56.9",",r","62.0",",,,r","51.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-09","1.65",",,,r","47.9",",r","53.4",",,,r","42.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-10","3.18",",,,r","36.3",",r","40.3",",,,r","32.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-11","1.62",",,,r","35.1",",r","37.9",",,,r","32.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1916-12","1.08",",,,r","25.0",",r","28.0",",,,r","21.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-01","1.05",",,,r","11.6",",r","18.4",",,,r","4.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-02","1.08",",,,r","5.6",",r","13.5",",,,r","-2.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-03","0.82",",,,r","11.3",",r","19.5",",,,r","3.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-04","1.57",",,,r","37.7",",r","43.5",",,,r","31.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-05","0.99",",,,r","44.6",",r","51.8",",,,r","37.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-06","0.44",",,,r","65.4",",r","73.8",",,,r","56.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-07","2.00",",,,r","60.9",",r","67.3",",,,r","54.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-08","1.25",",,,r","66.5",",r","74.5",",,,r","58.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-09","3.94",",,,r","52.7",",r","57.4",",,,r","48.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-10","2.35",",,,r","45.3",",r","49.4",",,,r","41.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-11","1.41",",,,r","33.6",",r","36.5",",,,r","30.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1917-12","1.93",",,,r","21.9",",r","27.3",",,,r","16.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-01","2.62",",,,r","12.5",",r","19.3",",,,r","5.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-02","1.47",",,,r","19.0",",r","25.7",",,,r","12.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-03","0.18",",,,r","23.4",",r","30.8",",,,r","16.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-04","1.67",",,,r","40.4",",r","47.9",",,,r","32.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-05","1.28",",,,r","43.4",",r","50.8",",,,r","36.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-06","1.83",",,,r","54.7",",r","61.3",",,,r","48.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-07","2.15",",,,r","64.4",",r","71.0",",,,r","57.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-08","2.35",",,,r","57.1",",r","62.9",",,,r","51.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-09","5.33",",,,r","51.0",",r","56.2",",,,r","45.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-10","1.79",",,,r","46.5",",r","50.9",",,,r","42.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-11","0.83",",,,r","35.3",",r","38.5",",,,r","32.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1918-12","1.34",",,,r","21.9",",r","25.9",",,,r","18.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-01","0.38",",,,r","22.4",",r","26.3",",,,r","18.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-02","2.01",",,,r","14.4",",r","21.8",",,,r","7.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-03","0.50",",,,r","18.3",",r","25.8",",,,r","10.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-04","1.29",",,,r","36.3",",r","43.0",",,,r","29.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-05","0.45",",,,r","48.9",",r","56.5",",,,r","41.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-06","3.40",",,,r","61.8",",r","69.3",",,,r","54.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-07","0.21",",,,r","67.2",",r","74.4",",,,r","60.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-08","3.83",",,,r","58.7",",r","65.1",",,,r","52.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-09","2.17",",,,r","54.5",",r","60.7",",,,r","48.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-10","1.89",",,,r","41.8",",r","46.1",",,,r","37.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-11","0.77",",,,r","22.5",",r","26.1",",,,r","18.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1919-12","1.26",",,,r","16.5",",r","21.6",",,,r","11.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-01","0.55",",,,r","14.6",",r","19.6",",,,r","9.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-02","0.72",",,,r","24.0",",r","28.7",",,,r","19.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-03","0.74",",,,r","33.5",",r","39.7",",,,r","27.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-04","2.73",",,,r","46.5",",r","53.7",",,,r","39.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-05","0.74",",,,r","56.6",",r","65.8",",,,r","47.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-06","1.87",",,,r","58.4",",r","65.5",",,,r","51.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-07","2.33",",,,r","67.1",",r","75.0",",,,r","59.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-08","1.71",",,,r","63.4",",r","70.6",",,,r","56.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-09","2.26",",,,r","55.1",",r","61.6",",,,r","48.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-10","0.64",",,,r","36.0",",r","41.0",",,,r","31.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-11","0.98",",,,r","32.9",",r","36.2",",,,r","29.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1920-12","0.41",",,,r","24.1",",r","28.3",",,,r","19.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-01","1.98",",,,r","18.3",",r","23.9",",,,r","12.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-02","1.02",",,,r","14.0",",r","20.4",",,,r","7.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-03","1.69",",,,r","33.2",",r","38.6",",,,r","27.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-04","1.49",",,,r","47.3",",r","55.1",",,,r","39.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-05","2.39",",,,r","56.9",",r","66.6",",,,r","47.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-06","3.22",",,,r","59.9",",r","67.7",",,,r","52.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-07","4.64",",,,r","59.5",",r","66.4",",,,r","52.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-08","2.20",",,,r","60.6",",r","68.0",",,,r","53.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-09","2.05",",,,r","50.0",",r","55.5",",,,r","44.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-10","2.44",",,,r","37.9",",r","42.4",",,,r","33.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-11","1.35",",,,r","21.4",",r","26.1",",,,r","16.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1921-12","1.59",",,,r","19.7",",r","24.8",",,,r","14.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-01","1.03",",,,r","14.2",",r","18.6",",,,r","9.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-02","0.97",",,,r","17.3",",r","21.3",",,,r","13.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-03","0.98",",,,r","24.8",",r","30.3",",,,r","19.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-04","2.44",",,,r","37.5",",r","44.5",",,,r","30.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-05","2.87",",,,r","50.1",",r","57.0",",,,r","43.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-06","4.26",",,,r","59.3",",r","66.4",",,,r","52.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-07","3.41",",,,r","63.4",",r","70.1",",,,r","56.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-08","3.41",",,,r","60.3",",r","66.6",",,,r","54.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-09","2.26",",,,r","52.7",",r","58.3",",,,r","47.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-10","2.15",",,,r","37.5",",r","41.3",",,,r","33.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-11","1.91",",,,r","30.1",",r","33.8",",,,r","26.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1922-12","1.54",",,,r","21.7",",r","26.4",",,,r","17.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-01","0.92",",,,r","25.0",",r","28.4",",,,r","21.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-02","0.58",",,,r","8.3",",r","12.9",",,,r","3.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-03","0.03",",,,r","22.7",",r","30.3",",,,r","15.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-04","0.75",",,,r","31.5",",r","37.6",",,,r","25.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-05","4.54",",,,r","46.2",",r","54.5",",,,r","38.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-06","2.67",",,,r","52.6",",r","59.0",",,,r","46.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-07","0.91",",,,r","62.1",",r","68.9",",,,r","55.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-08","3.24",",,,r","55.9",",r","62.3",",,,r","49.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-09","1.69",",,,r","53.5",",r","59.6",",,,r","47.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-10","2.61",",,,r","43.3",",r","47.3",",,,r","39.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-11","3.98",",,,r","36.4",",r","39.7",",,,r","33.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1923-12","1.28",",,,r","23.9",",r","27.0",",,,r","20.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-01","1.78",",,,r","13.7",",r","18.7",",,,r","8.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-02","1.75",",,,r","17.5",",r","22.0",",,,r","12.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-03","2.43",",,,r","23.7",",r","29.0",",,,r","18.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-04","1.62",",,,r","33.5",",r","38.1",",,,r","28.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-05","3.94",",,,r","49.1",",r","56.9",",,,r","41.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-06","2.84",",,,r","57.3",",r","64.7",",,,r","49.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-07","1.52",",,,r","62.1",",r","69.4",",,,r","54.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-08","2.53",",,,r","62.8",",r","70.9",",,,r","54.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-09","2.98",",,,r","56.2",",r","61.9",",,,r","50.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-10","1.07",",,,r","44.2",",r","48.1",",,,r","40.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-11","0.69",",,,r","34.3",",r","37.6",",,,r","31.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1924-12","1.07",",,,r","28.0",",r","32.4",",,,r","23.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-01","1.08",",,,r","31.1",",r","33.7",",,,r","28.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-02","1.67",",,,r","29.2",",r","32.9",",,,r","25.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-03","1.37",",,,r","23.2",",r","29.7",",,,r","16.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-04","2.02",",,,r","42.0",",r","49.5",",,,r","34.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-05","1.15",",,,r","52.0",",r","59.3",",,,r","44.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-06","3.71",",,,r","56.9",",r","64.3",",,,r","49.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-07","1.69",",,,r","67.6",",r","75.3",",,,r","59.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-08","3.63",",,,r","60.9",",r","67.2",",,,r","54.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-09","3.08",",,,r","51.9",",r","57.4",",,,r","46.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-10","3.15",",,,r","37.3",",r","41.3",",,,r","33.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-11","2.88",",,,r","25.4",",r","29.6",",,,r","21.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1925-12","1.31",",,,r","18.0","1,r","23.1",",,,r","13.0","1,,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-01","0.65",",,,r","8.7","1,r","13.9","1,,,r","3.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-02","1.07",",,,r","15.9",",r","21.5",",,,r","10.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-03","1.12",",,,r","24.0",",r","31.1",",,,r","16.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-04","1.89",",,,r","33.3",",r","40.4",",,,r","26.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-05","4.00",",,,r","50.9",",r","58.8",",,,r","43.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-06","2.27",",,,r","60.3",",r","68.6",",,,r","51.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-07","0.99",",,,r","63.0",",r","70.0",",,,r","56.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-08","1.59",",,,r","59.3",",r","65.8",",,,r","52.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-09","1.98",",,,r","51.9",",r","58.1",",,,r","45.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-10","2.52",",,,r","36.0",",r","40.4",",,,r","31.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-11","2.41",",,,r","35.4",",r","38.5",",,,r","32.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1926-12","0.76",",,,r","19.0",",r","24.0",",,,r","14.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-01","0.87",",,,r","14.0",",r","19.1",",,,r","8.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-02","0.78",",,,r","19.8",",r","24.6",",,,r","15.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-03","1.83",",,,r","29.2",",r","34.1",",,,r","24.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-04","1.66",",,,r","36.9",",r","42.4",",,,r","31.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-05","3.39",",,,r","45.4",",r","51.6",",,,r","39.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-06","2.96",",,,r","56.6",",r","63.8",",,,r","49.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-07","0.92",",,,r","69.4",",r","78.0",",,,r","60.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-08","3.97",",,,r","65.5",",r","72.4",",,,r","58.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-09","3.78",",,,r","51.9",",r","57.6",",,,r","46.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-10","2.04",",,,r","37.8",",r","41.6",",,,r","33.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-11","1.94",",,,r","26.8",",r","30.5",",,,r","23.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1927-12","0.99",",,,r","17.3",",r","22.7",",,,r","11.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-01","0.83",",,,r","21.2",",r","26.1",",,,r","16.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-02","1.11",",,,r","17.9",",r","22.5",",,,r","13.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-03","0.35",",,,r","24.7",",r","31.6",",,,r","17.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-04","0.64",",,,r","37.5",",r","43.4",",,,r","31.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-05","1.46",",,,r","50.4",",r","58.1",",,,r","42.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-06","2.95",",,,r","53.2",",r","59.2",",,,r","47.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-07","4.68",",,,r","59.1",",r","65.1",",,,r","53.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-08","5.68",",,,r","59.5",",r","65.0",",,,r","53.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-09","4.46",",,,r","52.2",",r","57.8",",,,r","46.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-10","1.76",",,,r","41.1",",r","44.9",",,,r","37.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-11","2.39",",,,r","37.2",",r","40.3",",,,r","34.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1928-12","0.77",",,,r","26.4",",r","30.0",",,,r","22.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-01","1.06",",,,r","13.1",",r","19.2",",,,r","6.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-02","0.45",",,,r","2.1",",r","9.2",",,,r","-5.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-03","1.12",",,,r","22.9",",r","30.0",",,,r","15.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-04","0.69",",,,r","28.8",",r","35.0",",,,r","22.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-05","2.07",",,,r","53.8",",r","63.6",",,,r","44.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-06","1.13",",,,r","57.0",",r","64.4",",,,r","49.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-07","2.94",",,,r","63.7",",r","71.1",",,,r","56.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-08","3.47",",,,r","62.3",",r","69.1",",,,r","55.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-09","1.90",",,,r","51.3",",r","57.7",",,,r","44.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-10","3.00",",,,r","45.0",",r","50.0",",,,r","40.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-11","1.95",",,,r","36.6",",r","39.4",",,,r","33.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1929-12","1.13",",,,r","32.3",",r","34.9",",,,r","29.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-01","1.19",",,,r","30.9",",r","33.7",",,,r","28.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-02","0.64",",,,r","20.0",",r","24.5",",,,r","15.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-03","1.75",",,,r","29.1",",r","34.1",",,,r","24.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-04","1.53",",,,r","41.4",",r","50.0",",,,r","32.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-05","1.22",",,,r","54.1",",r","62.2",",,,r","46.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-06","2.00",",,,r","58.4",",r","65.8",",,,r","51.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-07","2.21",",,,r","65.0",",r","72.4",",,,r","57.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-08","6.18",",,,r","64.2",",r","70.1",",,,r","58.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-09","1.81",",,,r","47.7",",r","52.9",",,,r","42.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-10","1.01",",,,r","42.3",",r","46.4",",,,r","38.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-11","1.36",",,,r","34.1",",r","37.9",",,,r","30.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1930-12","0.67",",,,r","19.7",",r","23.2",",,,r","16.1",",,,r"
